0.000643500643500643587993637062538709869841113686561584472656250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.002683480492050218518818027746419829782098531723022460937500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.014785772879806917401435129022502223961055278778076171875000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000472857164253037524914713429780022124759852886199951171875000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.006565196145956993592496253597801114665344357490539550781250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000967117988394584145346588588409986186889000236988067626953125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.001418571492759112141063271295138292771298438310623168945312500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.001103792551776606317703866011470381636172533035278320312500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.007069572105017816153471610363112631603144109249114990234375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.001849647735889319152477461294381555489962920546531677246093750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.001106194690265486276631312634322057419922202825546264648437500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.005066483661281030032030869847403664607554674148559570312500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.013944927190614174808414027495473419548943638801574707031250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.001173607993677981816901811917830400489037856459617614746093750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.003007956444968107930643119729552381613757461309432983398437500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.003981182882554638521876988477288250578567385673522949218750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.001781879212375778306562401631651937350397929549217224121093750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.001489484967559590511063105644495863089105114340782165527343750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.004800141995220700077973141617349028820171952247619628906250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.001124122888261460447706374665699513570871204137802124023437500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000710533607997047519412581184639066123054362833499908447265625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.014601214758512805896861763699234870728105306625366210937500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.032258218787871890953500297882783343084156513214111328125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.003560065390028299865676775226575045962817966938018798828125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.044214816926975125666032795379578601568937301635742187500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.005036063244664607495282293569971443503163754940032958984375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.005583886096964424915201075094728366821072995662689208984375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.005217418815916975184665549392093453207053244113922119140625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.015762489892681322278811251180741237476468086242675781250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.071531060277668562230601878582092467695474624633789062500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.001960796131985886089216242211819007934536784887313842773437500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000526441640055483762311583362247802142519503831863403320312500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.005961296505442447053735310902311539393849670886993408203125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.020208871535627750265495805592763645108789205551147460937500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.007434475206957218140768617331559653393924236297607421875000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.003940252618045213955921823867356579285115003585815429687500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.013014399563218049735158210467034223256632685661315917968750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000710533607997046977311494941886849119327962398529052734375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.028362436018261927977990310978384513873606920242309570312500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.006453784450604293197739647069965940318070352077484130859375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.001471549336951757675634455679869461164344102144241333007812500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.006677989372043460769567957413528347387909889221191406250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.006520717549563979052729134622268247767351567745208740234375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000722553657918591479142333966478872753214091062545776367187500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.002784151600269018853039959537909453501924872398376464843750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.044088502245555501179996582550302264280617237091064453125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.010035349225021323454898336535734415519982576370239257812500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000261574679571017446478436996315508622501511126756668090820312500000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.005997574196103910328103925309051192016340792179107666015625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.003524677463465005020776255051373482274357229471206665039062500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.010697876697618171823456201252611208474263548851013183593750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.008199642308164787132818140946710627758875489234924316406250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.009998285450441971033974652982578845694661140441894531250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.006796413396852689879634734637647852650843560695648193359375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.009317887003639798923493309246168792014941573143005371093750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.008845555870207053722475976087480376008898019790649414062500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.002913829139469210644658447861843342252541333436965942382812500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.003291668805502798340889558659227986936457455158233642578125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.041946555178584518652762369583797408267855644226074218750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000396353547364248766197991624693486301111988723278045654296875000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.002116645470505714582420964120501594152301549911499023437500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000877524023049208344235405654387704998953267931938171386718750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000280662363177097652286451356928864697692915797233581542968750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.005595903298496759589730764616888336604461073875427246093750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.004057041706778399640931365155438470537774264812469482421875000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000582580833090591055679896559382768828072585165500640869140625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000291290416545295690470274152517049515154212713241577148437500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.009484585353487354209001125582290114834904670715332031250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.011730590554158605229306822081980499206110835075378417968750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.003135382289111207990139895684933435404673218727111816406250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.004898240531496810858114177023026059032417833805084228515625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.002232749840222727349958731224432995077222585678100585937500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.001634696614674788868112886852657084091333672404289245605468750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.004113443308088804949151917611516182660125195980072021484375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.025043864977723109821461378032836364582180976867675781250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.001686899579372035107294180988901644013822078704833984375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.001503272148764706874976559980439105856930837035179138183593750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000280662363177097869126885854029751499183475971221923828125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.043959506769833810169156862457384704612195491790771484375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.003890490763328208721760770316677735536359250545501708984375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.001140723441757733646120809289925546181621029973030090332031250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000376931775348662227286683501503716797742526978254318237304687500000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.016856889997080071186275063155335374176502227783203125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.001596830653947125221170377784574156976304948329925537109375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.005576090804930930629190743985645895008929073810577392578125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.004739801812959608569297831337507886928506195545196533203125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.012104462175017018099598686831086524762213230133056640625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.009043212945616264236692316558219317812472581863403320312500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000731609433085551180697692075227678287774324417114257812500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.007799686667561290219496950015809488832019269466400146484375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.007491538648932609747999045168853626819327473640441894531250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.002554144614135806391069793974679669190663844347000122070312500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.003474888727538978476505615589076114702038466930389404296875000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.005229842193890862737937208493121943320147693157196044921875000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.002323981408148733263790974845619530242402106523513793945312500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000321750321750321414526058161342803032312076538801193237304687500000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.008648131949419312139437643338624184252694249153137207031250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000653173779423513200560746927436639452935196459293365478515625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.006009013958639041960707594114410312613472342491149902343750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000422564969364040211082661491204248704889323562383651733398437500000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.001885116279497850259871949418766234884969890117645263671875000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.010729873599676847256700895627545833121985197067260742187500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.006666949695803421095663399142949856468476355075836181640625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000645994832041344238526825449753232533112168312072753906250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.003163964584591191873258475553143398428801447153091430664062500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.002217593721239783082638252764695607766043394804000854492187500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.001444617378059870555287447224657171318540349602699279785156250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.004222709694942398603312305738199938787147402763366699218750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.010310973267141282372350019613804761320352554321289062500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000386398763523956661168623494262419626465998589992523193359375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.003252464599338804763367649641736534249503165483474731445312500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.001833457394232998602032203017131450906163081526756286621093750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.003237878979310141683983781391020784212742000818252563476562500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.003654662678754586318391472943289954855572432279586791992187500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.010570481875170999533364302180871163727715611457824707031250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000367917586460632926349811899768837974988855421543121337890625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.012510990152415699463994691598145436728373169898986816406250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.004299107542147731150783407372273359214887022972106933593750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.006502979899956171962183137935653576278127729892730712890625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.002626187729470319531799304968444630503654479980468750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.010717388189639132090036355293705128133296966552734375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.004505159554197344165538119398206617916002869606018066406250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.001085153734317906987216773018189996946603059768676757812500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000841207246901197144318962362063984983251430094242095947265625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.001033153953000024577457693908399960491806268692016601562500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.002102932008024314784744301931596055510453879833221435546875000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.009570269617776346743331927768849709536880254745483398437500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000946903901544285755455254705026391093269921839237213134765625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.008830201567469789236675126176123740151524543762207031250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.001296697446287875445797288520566326042171567678451538085937500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.001231356569213118120134642374807754094945266842842102050781250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.069472817736233524743560963088384596630930900573730468750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.004194920387994467703141054926163633354008197784423828125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.002928079868489110153956245241602118767332285642623901367187500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.010994857612012149533642357823737256694585084915161132812500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.001812105773132806308886588730899802612839266657829284667968750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.003068046253369443535780058951445425918791443109512329101562500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.003003753705963260137862258503105294948909431695938110351562500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000770118209058632033868485589067631735815666615962982177734375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
